Year,Month,Monthly,Monthly_Unc,Annual,Annual_Unc,Five-year,Five_year_Unc,Ten-year,Ten_year_Unc,Twenty-year,Twenty_year_Unc
1755,8,-1.279,1.225,0.244,0.888,-0.476,0.591,NaN,NaN,NaN,NaN
1755,9,-1.293,0.986,0.314,0.787,-0.49,0.587,NaN,NaN,NaN,NaN
1755,10,-0.912,0.713,-0.107,0.751,-0.503,0.599,NaN,NaN,NaN,NaN
1755,11,-0.891,3.025,-0.104,0.676,-0.491,0.618,NaN,NaN,NaN,NaN
1755,12,-0.064,1.076,-0.178,0.687,-0.506,0.634,NaN,NaN,NaN,NaN
1756,1,0.854,2.291,-0.169,0.701,-0.563,0.622,NaN,NaN,NaN,NaN
1756,2,0.832,4.807,-0.068,0.624,-0.556,0.643,NaN,NaN,NaN,NaN
1756,3,-0.015,3.265,0.074,0.631,-0.588,0.634,NaN,NaN,NaN,NaN
1756,4,-1.026,2.543,0.045,0.641,-0.623,0.619,NaN,NaN,NaN,NaN
1756,5,-0.134,5.255,-0.122,0.594,-0.599,0.586,NaN,NaN,NaN,NaN
1756,6,1.964,2.186,-0.312,0.607,-0.594,0.569,NaN,NaN,NaN,NaN
1756,7,-0.069,8.472,-0.641,0.542,-0.55,0.566,NaN,NaN,NaN,NaN
1756,8,-0.065,2.916,-0.794,0.513,-0.486,0.563,NaN,NaN,NaN,NaN
1756,9,0.419,0.844,-0.881,0.547,-0.422,0.572,NaN,NaN,NaN,NaN
1756,10,-1.268,10.523,-0.753,0.541,-0.409,0.58,NaN,NaN,NaN,NaN
1756,11,-2.898,0.913,-0.655,0.753,-0.423,0.579,NaN,NaN,NaN,NaN
1756,12,-2.339,2.053,-0.669,0.656,-0.434,0.56,NaN,NaN,NaN,NaN
1757,1,-3.099,1.659,-0.45,0.656,-0.389,0.572,NaN,NaN,NaN,NaN
1757,2,-1.002,3.096,-0.361,0.646,-0.403,0.564,NaN,NaN,NaN,NaN
1757,3,-1.051,3.782,-0.54,0.585,-0.392,0.561,NaN,NaN,NaN,NaN
1757,4,0.5,1.638,-0.743,0.635,-0.398,0.569,NaN,NaN,NaN,NaN
1757,5,1.049,1.558,-0.583,0.609,-0.48,0.577,NaN,NaN,NaN,NaN
1757,6,1.793,1.55,-0.534,0.548,-0.496,0.576,NaN,NaN,NaN,NaN
1757,7,2.567,3.301,-0.602,1.306,-0.43,0.602,NaN,NaN,NaN,NaN
1757,8,0.992,4.872,-0.642,0.842,-0.383,0.622,NaN,NaN,NaN,NaN
1757,9,-1.719,6.966,-0.551,0.617,-0.401,0.631,-0.382,0.737,NaN,NaN
1757,10,-3.707,7.042,-0.648,0.525,-0.43,0.637,-0.397,0.735,NaN,NaN
1757,11,-0.977,9.464,-0.66,0.623,-0.421,0.644,-0.409,0.74,NaN,NaN
1757,12,-1.752,1.449,-0.701,0.916,-0.456,0.632,-0.437,0.725,NaN,NaN
1758,1,-3.912,7.374,-1.126,1.449,-0.445,0.641,-0.447,0.702,NaN,NaN
